cd_ibge,estrato,classf,id_familia,id_pessoa,cod_sexo_pessoa,idade,cod_parentesco_rf_pessoa,cod_raca_cor_pessoa,cod_local_nascimento_pessoa,cod_certidao_registrada_pessoa,cod_deficiencia_memb,cod_sabe_ler_escrever_memb,ind_frequenta_escola_memb,cod_escola_local_memb,cod_curso_frequenta_memb,cod_ano_serie_frequenta_memb,cod_curso_frequentou_pessoa_memb,cod_ano_serie_frequentou_memb,cod_concluiu_frequentou_memb,cod_trabalhou_memb,cod_afastado_trab_memb,cod_agricultura_trab_memb,cod_principal_trab_memb,val_remuner_emprego_memb,cod_trabalho_12_meses_memb,qtd_meses_12_meses_memb,val_renda_bruta_12_meses_memb,val_renda_doacao_memb,val_renda_aposent_memb,val_renda_seguro_desemp_memb,val_renda_pensao_alimen_memb,val_outras_rendas_memb,peso.fam,peso.pes
3167202,2,3,3207424,8172327,1,6,3,4,1,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207491,8173370,1,3,3,1,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209019,8173865,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207295,8173903,2,28,1,1,2,1,2,1,3,,,,8,3,1,1,,2,1,400,1,12,4800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3210136,8174146,1,10,5,3,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208417,8175544,1,24,1,4,1,1,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3210018,8175825,1,1,3,4,1,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1540870,8178271,2,42,1,4,2,1,2,1,3,,,,5,6,2,1,,2,1,0,1,12,1440,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208155,8178832,1,6,3,1,1,1,1,2,1,1,5,3,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1345128,8178924,2,37,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1345317,8179326,1,5,5,4,1,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207672,8179360,2,30,1,4,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206628,8179672,1,61,1,4,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,1820,0,0,0,550272476199873,563285963455599
3167202,2,3,3209595,8179774,2,21,1,4,1,1,2,1,3,,,,8,3,1,1,,2,1,100,1,12,1200,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1505305,8180484,1,42,10,1,2,1,2,1,3,,,,8,1,2,1,,2,1,400,1,12,4800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206940,8185127,1,25,3,4,1,1,2,1,3,,,,8,3,1,1,,2,10,300,1,12,3600,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208234,8185704,1,26,8,4,1,1,2,1,3,,,,13,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207026,8186051,1,31,2,4,1,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207136,8186340,1,13,3,4,2,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208006,8187116,1,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207187,8187797,2,42,1,4,1,1,2,1,3,,,,4,4,1,1,,2,1,200,1,12,2400,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207914,8190445,2,34,1,4,1,1,2,1,3,,,,8,3,1,1,,2,1,600,1,12,7200,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209572,8190750,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1537194,8190975,1,7,3,4,1,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3206694,8192473,1,5,5,1,1,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1444486,8192910,2,2,3,2,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1442732,8193468,1,2,3,1,1,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207141,8193876,2,37,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206942,8194034,1,51,2,4,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1470423,8196856,2,25,1,4,1,1,2,1,3,,,,5,7,2,1,,2,1,100,1,12,4800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207274,8197928,1,13,3,4,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,67,,550272476199873,563285963455599
3167202,2,3,1420790,8198552,1,60,1,4,2,1,2,1,3,,,,4,4,1,1,,2,8,1621,1,12,19452,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207003,8200750,1,68,2,1,2,1,1,2,4,,,,,,,2,2,,,0,2,,,0,981,0,0,0,550272476199873,563285963455599
3167202,2,3,3208467,8201906,1,17,3,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1434250,8202201,1,4,3,4,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208447,8202753,1,3,3,4,1,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209214,8205578,1,14,3,4,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209505,8205872,1,3,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1537157,8206068,2,25,3,4,2,1,2,1,3,,,,8,3,1,1,,2,4,935,1,12,11220,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1409815,8206748,1,16,5,4,1,1,2,1,1,1,7,3,,,,2,2,,,0,1,11,5280,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207875,8207489,2,66,1,4,2,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209567,8208640,2,47,1,4,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207555,8209418,1,42,1,4,1,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1470396,8211944,1,29,2,4,1,1,2,1,3,,,,5,7,2,1,,2,1,270,1,12,3240,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1446865,8211987,2,31,1,4,1,1,2,1,3,,,,5,6,2,1,,2,1,200,1,4,800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207896,8212620,2,37,1,4,1,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1469998,8213396,2,26,2,4,2,1,2,1,3,,,,8,3,1,2,2,,,0,1,10,7670,0,0,1200,0,0,550272476199873,563285963455599
3167202,2,3,3208204,8214599,2,18,1,4,1,1,2,1,3,,,,8,1,2,2,2,,,0,1,12,1800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1361494,8214761,2,18,1,4,2,1,2,1,3,,,,8,3,1,1,,2,4,954,1,7,6234,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209522,8215616,2,46,1,4,2,1,2,1,3,,,,4,4,1,2,2,,,0,1,4,3520,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1362594,8216177,2,25,1,1,1,1,2,1,3,,,,8,3,1,2,2,,,0,1,7,6678,0,0,954,0,0,550272476199873,563285963455599
3167202,2,3,3208356,8216262,1,8,3,4,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209592,8216455,2,31,1,4,1,1,2,1,3,,,,13,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206816,8216726,1,32,2,1,1,1,2,1,3,,,,8,2,2,1,,2,1,1412,1,6,8476,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1339407,8218444,2,28,1,4,2,1,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206565,8219721,1,3,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,75,,550272476199873,563285963455599
3167202,2,3,3209499,8220288,2,56,1,4,2,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207574,8221250,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,100,,550272476199873,563285963455599
3167202,2,3,3208155,8222730,1,17,3,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3210169,8223083,1,53,2,4,2,1,2,1,3,,,,5,5,2,2,2,,,0,1,6,9504,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1511107,8224303,2,19,3,4,1,1,2,1,3,,,,8,3,1,1,,2,1,200,1,12,2400,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1372588,8225065,1,17,3,4,1,1,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1504804,8229494,2,48,1,4,2,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209606,8229596,2,5,5,4,1,1,2,1,1,1,5,1,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207268,8229734,2,13,3,4,2,1,2,1,1,1,7,1,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1418750,8231189,1,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207437,8231715,2,5,3,1,1,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,150,,550272476199873,563285963455599
3167202,2,3,3209925,8232582,2,17,3,2,1,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207086,8232603,1,12,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208856,8232644,2,7,5,4,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,50,,550272476199873,563285963455599
3167202,2,3,3208811,8233745,2,25,3,4,2,1,2,1,3,,,,8,3,1,1,,2,1,600,1,8,4800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208257,8234283,2,24,1,4,1,1,2,1,3,,,,8,3,1,1,,2,4,980,1,1,980,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206810,8235139,1,49,3,4,1,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1465309,8235705,2,12,3,1,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1356633,8236691,1,35,3,4,2,1,1,1,3,,,,5,8,1,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,3208762,8237254,2,9,3,4,1,1,2,1,2,1,5,5,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3206807,8238135,1,48,2,1,2,1,2,1,3,,,,4,4,1,1,,2,1,937,1,12,11244,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208197,8242011,1,32,2,4,1,1,2,1,3,,,,8,3,1,1,,2,4,1794,1,12,21528,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208647,8242082,2,65,1,4,2,1,1,1,3,,,,8,3,1,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,3207624,8243032,1,16,3,4,1,1,2,1,1,1,7,3,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208779,8247863,1,29,2,4,1,1,2,1,3,,,,5,8,1,1,,2,1,600,1,12,7200,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209873,8248428,2,40,1,4,2,1,2,1,3,,,,4,1,2,2,1,,1,200,1,12,2400,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1514830,8252744,1,31,2,4,2,1,2,1,3,,,,5,5,2,2,2,,,0,1,10,10625,0,0,1348,0,0,550272476199873,563285963455599
3167202,2,3,1328916,8252958,2,19,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208617,8254463,1,13,3,4,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1544454,8254957,1,5,3,4,1,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209170,8255651,2,28,1,4,2,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206717,8255739,1,5,3,1,1,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,100,,550272476199873,563285963455599
3167202,2,3,3208727,8260191,1,31,2,4,2,1,2,1,3,,,,4,4,1,1,,2,1,150,1,12,1800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3210191,8261300,2,68,1,1,1,1,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,1348012,8263076,2,20,8,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207268,8263245,1,45,2,4,2,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208101,8264133,2,52,1,4,2,1,2,1,3,,,,4,3,2,1,,2,1,120,1,12,1440,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1497903,8264372,1,66,1,4,2,1,2,1,4,,,,,,,2,2,,,0,2,,,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,3207667,8264436,2,50,1,4,1,2,1,1,3,,,,4,4,2,2,2,,,0,2,,,0,788,0,0,0,550272476199873,563285963455599
3167202,2,3,3207749,8264738,2,6,3,1,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207474,8266438,2,35,1,4,1,1,2,1,3,,,,8,3,1,1,,2,1,350,1,10,3500,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1465861,8266459,2,34,1,4,2,1,2,1,3,,,,4,4,1,1,,2,1,120,1,12,1440,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209628,8267370,1,6,5,4,1,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209648,8268231,1,10,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209919,8268752,2,65,1,4,1,1,2,1,3,,,,4,4,1,1,,2,1,300,1,12,3600,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,3208672,8268858,2,50,1,2,1,1,1,1,3,,,,5,6,2,1,,2,1,600,1,6,3600,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207868,8271115,1,18,3,1,1,1,2,1,1,1,11,,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1471596,8271326,1,17,3,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206867,8271880,2,38,1,4,2,1,2,1,3,,,,5,8,2,1,,2,1,350,1,12,4200,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209287,8272875,1,11,3,4,2,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209702,8272950,1,13,3,1,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1402069,8274387,1,69,1,4,2,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,3207096,8274554,2,30,1,4,2,1,2,1,3,,,,8,3,1,2,2,,,0,1,8,7842,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1365062,8274686,1,25,3,1,2,1,2,1,3,,,,8,3,1,2,2,,,0,1,11,13750,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1493863,8278295,1,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3206666,8280194,2,21,3,4,1,1,2,1,2,1,13,,,,,1,,2,4,996,1,4,4060,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209754,8280210,2,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209425,8281423,2,75,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,3208227,8281912,1,35,8,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1339282,8282720,2,50,1,4,1,2,2,1,3,,,,4,4,1,1,,2,1,150,1,12,1800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207562,8286234,2,37,1,4,1,1,1,1,3,,,,8,3,1,2,2,,,0,1,5,4805,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207758,8286629,2,57,1,2,2,1,2,1,3,,,,6,5,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209773,8286773,2,5,3,4,2,1,2,2,1,1,5,2,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1382783,8288493,1,8,3,4,1,1,2,2,1,1,5,5,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1354214,8288606,2,22,1,4,1,2,2,1,3,,,,8,3,1,2,2,,,0,1,12,10560,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208649,8288613,1,23,1,2,2,1,2,1,3,,,,8,3,1,1,,2,4,997,1,12,11964,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209487,8289979,1,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208739,8291040,2,41,1,4,2,1,2,1,3,,,,4,3,2,1,,2,1,320,1,12,3840,350,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1483232,8291680,1,37,1,4,1,1,2,1,2,1,13,,,,,1,,2,8,1007,1,12,12084,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1390800,8291791,2,30,1,4,1,1,2,1,3,,,,5,8,1,1,,2,1,1200,1,12,14400,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208195,8291975,2,2,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209678,8292941,2,68,1,4,2,1,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,3207064,8293277,1,8,3,4,2,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1362218,8293330,1,31,2,4,2,1,2,1,3,,,,5,7,2,1,,2,1,2000,1,12,24000,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207771,8293854,2,9,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1447407,8296339,1,33,2,4,1,1,2,1,3,,,,5,8,1,1,,2,4,1875,1,12,22500,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208469,8297043,2,15,3,4,1,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1475237,8303556,2,21,1,2,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1540043,8304276,1,11,3,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207409,8306493,2,2,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3206714,8307500,2,37,6,4,2,1,2,1,3,,,,4,4,1,1,,2,4,960,1,12,11520,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209247,8308259,1,0,3,1,2,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3206582,8309945,2,23,1,4,1,1,2,1,3,,,,8,1,2,1,,2,1,200,1,10,2000,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206974,8310085,2,15,3,1,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,200,0,550272476199873,563285963455599
3167202,2,3,1361745,8311461,2,26,8,1,1,2,2,1,3,,,,7,3,1,1,,2,1,720,1,12,8640,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206942,8311478,2,42,1,4,2,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1450113,8311808,2,9,3,1,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209053,8313788,2,7,3,2,1,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209115,8314123,1,4,3,4,1,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3206988,8314392,1,66,2,4,2,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,1504963,8314774,2,4,3,1,1,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,115,,550272476199873,563285963455599
3167202,2,3,3207724,8316576,2,18,1,4,1,1,2,1,3,,,,8,3,1,1,,2,1,50,1,12,600,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208461,8318344,1,14,3,4,1,1,2,1,1,1,5,6,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207259,8319020,2,7,3,4,2,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207559,8319818,2,7,3,4,1,1,2,2,1,1,5,3,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208937,8320655,2,16,3,4,1,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,250,0,550272476199873,563285963455599
3167202,2,3,3206937,8320672,1,2,3,1,1,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208134,8320957,1,4,3,4,2,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1486888,8323538,1,48,2,2,2,1,2,2,3,,,,4,1,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1471973,8323915,2,63,1,4,1,1,2,1,3,,,,5,6,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1509524,8327690,1,8,3,4,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208334,8327771,1,70,6,4,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,3208506,8328150,1,66,1,4,1,1,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,3207527,8328304,2,12,3,4,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209059,8328875,1,52,2,2,1,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1420112,8329553,1,7,3,4,1,1,1,2,1,1,5,2,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1376067,8330328,2,2,3,1,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209766,8330493,2,13,3,4,1,1,2,1,2,1,5,7,,,,,,,,,,,,,0,,196,,550272476199873,563285963455599
3167202,2,3,3207827,8330812,1,25,2,4,1,1,2,1,3,,,,8,3,1,1,,2,1,400,1,3,1200,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207097,8331563,2,0,3,4,2,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208576,8332563,2,30,1,1,2,1,2,1,3,,,,8,3,1,1,,2,1,200,1,12,7957,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1459213,8333998,2,16,3,4,1,1,2,1,1,1,7,3,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207669,8334452,2,42,1,2,1,1,2,1,3,,,,5,7,2,2,2,,,0,1,2,320,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1332569,8335290,2,6,3,1,2,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207354,8335488,2,6,3,4,1,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208468,8335584,2,14,3,4,1,1,2,1,1,1,5,7,,,,2,2,,,0,2,,,0,0,0,270,0,550272476199873,563285963455599
3167202,2,3,3207141,8336239,1,8,3,1,1,1,2,2,1,1,5,4,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207527,8336309,1,18,3,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207180,8337173,2,11,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1351863,8337557,2,21,3,4,1,1,2,1,2,1,13,,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209272,8337961,1,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209565,8338525,2,10,3,4,1,2,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208696,8339502,2,11,3,4,2,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207128,8340414,1,32,2,4,,1,2,1,3,,,,8,3,1,1,,2,4,1118,1,8,5258,0,0,0,0,0,550272476199873,563285963455599
