cd_ibge,estrato,classf,id_familia,id_pessoa,cod_sexo_pessoa,idade,cod_parentesco_rf_pessoa,cod_raca_cor_pessoa,cod_local_nascimento_pessoa,cod_certidao_registrada_pessoa,cod_deficiencia_memb,cod_sabe_ler_escrever_memb,ind_frequenta_escola_memb,cod_escola_local_memb,cod_curso_frequenta_memb,cod_ano_serie_frequenta_memb,cod_curso_frequentou_pessoa_memb,cod_ano_serie_frequentou_memb,cod_concluiu_frequentou_memb,cod_trabalhou_memb,cod_afastado_trab_memb,cod_agricultura_trab_memb,cod_principal_trab_memb,val_remuner_emprego_memb,cod_trabalho_12_meses_memb,qtd_meses_12_meses_memb,val_renda_bruta_12_meses_memb,val_renda_doacao_memb,val_renda_aposent_memb,val_renda_seguro_desemp_memb,val_renda_pensao_alimen_memb,val_outras_rendas_memb,peso.fam,peso.pes
3122306,2,3,2617031,2312841,2,29,1,4,1,1,2,1,3,,,,5,5,2,1,,2,1,500,1,10,3680,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616887,2316119,1,78,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,2615640,2318381,2,64,1,2,2,1,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1411956,2319066,1,57,2,4,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615814,2320397,1,8,3,4,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2616640,2321849,1,39,2,4,1,1,1,1,3,,,,8,3,1,2,2,,,0,2,,,0,477,0,0,0,55033726977374,563310487945289
3122306,2,3,2615554,2323166,2,51,3,1,2,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616966,2323387,2,34,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616234,2326193,2,40,3,2,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615063,2327634,2,16,3,4,2,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615761,2328231,2,60,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615872,2329552,1,45,2,1,2,1,2,1,3,,,,5,8,1,1,,2,1,400,1,12,4800,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1421340,2330275,1,1,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2616107,2333936,1,49,3,1,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615395,2333950,2,19,3,4,1,1,2,1,3,,,,5,7,2,1,,2,4,1145,1,10,11450,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616936,2334108,2,84,10,1,2,1,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,1467489,2334766,1,14,3,2,2,1,2,1,1,1,4,8,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1517510,2335617,1,8,3,1,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,150,,55033726977374,563310487945289
3122306,2,3,2617155,2335658,2,37,3,1,1,1,1,1,3,,,,14,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615964,2336071,2,39,1,1,2,1,2,1,3,,,,8,3,1,1,,2,1,788,1,12,8400,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615239,2337668,2,28,1,4,2,1,2,1,3,,,,5,8,2,2,2,,,0,2,,,0,0,0,237,0,55033726977374,563310487945289
3122306,2,3,1495870,2338313,2,35,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616514,2339256,2,26,1,1,2,1,2,1,3,,,,5,8,1,1,,2,4,937,1,5,4685,0,0,0,150,0,55033726977374,563310487945289
3122306,2,3,2615076,2339457,1,59,1,1,2,1,2,1,3,,,,12,,,1,,2,1,954,1,12,11448,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616587,2344909,2,28,1,1,2,1,2,1,3,,,,4,3,2,1,,2,1,300,1,12,3600,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616190,2344943,1,37,2,2,1,1,2,1,3,,,,5,8,1,1,,2,3,1200,1,12,14400,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616893,2345254,1,54,2,1,2,1,2,1,3,,,,4,4,1,1,,2,4,1978,1,7,11494,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2617138,2346107,2,27,1,1,2,1,2,1,3,,,,5,5,2,1,,2,1,150,1,5,750,0,0,0,400,0,55033726977374,563310487945289
3122306,2,3,1344638,2346364,2,4,3,4,1,1,2,1,1,1,5,1,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615567,2347831,1,44,2,1,2,1,2,1,3,,,,4,4,1,1,,2,1,700,1,8,5600,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615284,2348752,2,13,3,1,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2617112,2350725,1,10,3,1,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615585,2351218,1,69,1,1,2,1,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,954,0,0,0,55033726977374,563310487945289
3122306,2,3,2616816,2351245,2,3,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2617179,2354647,1,17,3,1,1,1,2,1,1,1,7,3,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615605,2361462,2,6,3,4,1,1,2,2,1,1,5,2,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615468,2362940,1,7,3,1,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1411447,2364893,2,63,2,1,3,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1348673,2367813,1,11,3,4,1,1,1,1,1,1,5,6,,,,,,,,,,,,,937,,0,,55033726977374,563310487945289
3122306,2,3,2615493,2369684,2,56,2,1,2,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,954,0,0,0,55033726977374,563310487945289
3122306,2,3,2615253,2376151,2,54,1,1,1,1,2,1,3,,,,5,7,2,1,,2,1,600,1,12,7200,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615196,2376292,2,11,3,2,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2617001,2377997,2,70,1,4,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,2616659,2382474,1,70,2,4,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,1539768,2382985,2,63,1,4,2,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,954,0,0,0,55033726977374,563310487945289
3122306,2,3,2616419,2383276,2,14,3,4,2,1,2,1,1,1,5,7,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615480,2385228,2,6,3,4,1,1,2,2,1,1,3,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1497409,2386455,1,79,2,1,2,1,2,1,3,,,,3,,,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,2615152,2387169,2,65,1,1,3,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2617145,2389069,2,20,1,1,2,1,2,1,3,,,,8,2,2,2,2,,,0,1,5,1000,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615034,2392504,2,9,3,4,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615190,2395385,1,3,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615206,2395914,2,32,1,4,2,1,2,1,3,,,,4,4,1,2,2,,,0,1,1,1135,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616282,2396182,2,54,6,1,1,1,1,1,4,,,,,,,2,2,,,0,2,,,0,954,0,0,0,55033726977374,563310487945289
3122306,2,3,1382728,2398772,2,16,3,1,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615482,2401096,1,68,2,4,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,880,0,0,0,55033726977374,563310487945289
3122306,2,3,2616618,2401138,1,11,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2616613,2403165,2,48,1,1,1,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616893,2404143,2,51,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615882,2404401,1,84,2,4,1,1,2,2,4,,,,,,,2,2,,,0,2,,,0,2189,0,0,0,55033726977374,563310487945289
3122306,2,3,1330341,2405171,2,6,3,4,2,1,2,1,1,1,4,1,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1392935,2406709,2,12,3,4,2,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615757,2408229,1,53,8,4,3,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1485361,2408395,2,38,1,2,2,1,2,1,3,,,,5,5,2,1,,2,1,180,1,12,2160,0,0,0,500,0,55033726977374,563310487945289
3122306,2,3,1439906,2412012,1,35,1,1,2,1,2,1,3,,,,8,3,1,1,,2,4,1454,1,12,18540,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1524641,2412986,2,7,3,1,2,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615199,2414745,2,4,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2616567,2416001,1,53,2,1,1,1,2,1,3,,,,4,2,2,1,,2,1,1102,1,12,13224,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1458426,2417334,2,60,1,1,2,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615713,2417378,1,19,3,4,1,1,2,1,3,,,,9,1,2,1,,2,4,1350,1,11,14850,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1339538,2417776,1,61,1,4,2,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,1218,0,0,0,55033726977374,563310487945289
3122306,2,3,1473627,2422240,1,20,3,2,1,1,1,2,3,,,,14,,,2,2,,,0,2,,,0,957,0,0,0,55033726977374,563310487945289
3122306,2,3,1376352,2425329,1,25,1,1,1,1,2,1,3,,,,8,3,1,1,,2,4,1430,1,12,17160,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615533,2425831,2,45,8,1,1,1,1,2,3,,,,15,,,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,1528122,2429036,1,10,3,4,2,1,2,2,1,1,5,5,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615383,2430849,2,32,1,1,2,1,2,1,3,,,,8,3,1,1,,2,1,400,1,12,4800,0,0,0,1000,0,55033726977374,563310487945289
3122306,2,3,2616997,2432467,2,48,6,4,1,1,2,1,3,,,,4,4,1,1,,1,1,250,1,12,3000,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615998,2433369,1,9,3,2,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1412217,2433489,2,72,1,1,2,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,2616613,2436500,1,15,3,1,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615274,2436878,2,7,3,4,1,1,2,2,1,1,5,4,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1335707,2440866,2,20,3,1,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1365248,2441275,2,76,1,1,1,1,1,1,3,,,,4,3,2,2,2,,,0,2,,,0,1431,0,0,0,55033726977374,563310487945289
3122306,2,3,2615587,2441426,1,27,2,4,2,1,2,1,3,,,,5,8,1,1,,2,4,1190,1,11,13090,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616526,2442630,2,50,1,2,1,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,120,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615294,2444492,1,46,6,1,2,1,2,1,3,,,,4,4,1,1,,1,1,1000,1,10,10000,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616459,2447411,2,5,3,4,1,1,2,1,1,1,5,1,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1427768,2447655,2,2,5,4,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2616611,2453307,1,11,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1449415,2454206,2,20,1,4,1,1,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1512462,2456594,2,41,2,1,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1536035,2460478,2,10,3,4,2,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1459041,2460495,1,14,3,1,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1466782,2461068,2,63,1,4,2,2,2,1,3,,,,4,1,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1443968,2461369,2,79,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,1530807,2464845,1,11,3,1,2,1,1,1,1,1,5,6,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615567,2467459,1,20,3,1,2,1,2,1,1,1,7,3,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616716,2468195,1,34,2,4,2,1,2,1,3,,,,5,7,2,1,,2,1,800,1,12,9600,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616523,2470837,1,2,3,4,2,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615614,2473399,2,9,3,1,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615898,2474061,1,16,3,4,1,1,2,1,3,,,,6,6,2,1,,2,1,240,1,12,2880,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616667,2474225,1,27,2,1,1,1,2,1,3,,,,11,,,1,,2,4,1650,1,5,8250,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616009,2475243,1,7,5,1,3,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1338281,2477347,1,71,1,4,1,1,2,1,3,,,,4,1,2,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,1422723,2479270,2,42,1,4,1,1,2,1,3,,,,10,,,1,,2,1,220,1,12,2640,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616052,2483225,2,56,6,2,2,1,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,954,0,0,0,55033726977374,563310487945289
3122306,2,3,1460799,2484273,1,47,2,4,2,1,2,1,3,,,,4,4,1,1,,1,1,650,1,10,6500,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616958,2484714,1,19,2,1,1,1,2,1,3,,,,8,1,2,1,,2,1,1000,1,12,12000,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616095,2485217,2,6,3,1,1,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1349205,2485524,1,74,2,1,2,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,954,0,0,0,55033726977374,563310487945289
3122306,2,3,2616589,2485585,2,3,3,4,2,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615742,2486451,1,6,5,4,2,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1330484,2487268,2,47,1,1,2,1,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,150,0,55033726977374,563310487945289
3122306,2,3,2615525,2487914,1,16,3,1,1,1,1,1,3,,,,6,6,2,2,2,,,0,2,,,0,954,0,0,0,55033726977374,563310487945289
3122306,2,3,1430012,2488381,2,0,3,4,2,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615325,2489298,2,15,3,4,1,1,2,1,1,1,5,8,,,,2,2,,,0,2,,,0,0,0,145,0,55033726977374,563310487945289
3122306,2,3,2617130,2489704,2,3,3,4,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2616105,2490612,2,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2617046,2493077,1,75,2,4,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,2616120,2494168,2,55,1,1,2,1,1,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616176,2494718,1,17,3,1,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1363869,2498414,2,15,3,4,1,1,2,2,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1430012,2501612,2,23,8,4,2,1,2,1,2,1,13,,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615798,2502584,2,18,1,4,2,1,1,1,1,1,13,,,,,2,2,,,0,2,,,0,954,0,0,0,55033726977374,563310487945289
3122306,2,3,2616560,2504977,1,28,2,4,2,1,2,1,3,,,,5,8,1,2,2,,,0,1,1,1215,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616366,2506531,2,14,5,4,1,1,2,1,3,,,,6,6,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1480566,2508082,1,0,10,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2616355,2509212,2,11,4,4,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615810,2510962,1,66,2,1,2,1,1,1,3,,,,5,8,1,2,2,,,0,2,,,0,985,0,0,0,55033726977374,563310487945289
3122306,2,3,2617098,2511641,2,43,1,2,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615857,2512120,2,29,1,1,1,1,2,1,3,,,,4,4,1,1,,2,1,640,1,12,7680,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1440362,2513114,2,48,1,1,2,2,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615703,2513905,1,79,2,1,1,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,954,0,0,0,55033726977374,563310487945289
3122306,2,3,2615506,2514451,1,52,1,1,2,1,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1430825,2514652,1,4,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1426447,2516297,1,25,2,1,1,2,2,1,3,,,,8,1,2,1,,2,1,800,1,6,4800,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616834,2516607,1,5,3,2,1,1,2,1,1,1,5,1,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2616959,2516623,2,15,3,4,1,1,2,1,1,1,5,8,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1370698,2516908,2,44,1,1,1,1,2,1,3,,,,13,,,1,,2,1,400,1,12,4800,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1433354,2518410,1,70,8,2,2,1,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,2617141,2519109,1,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2617157,2521392,2,53,1,2,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,880,0,0,0,55033726977374,563310487945289
3122306,2,3,1367249,2528623,2,46,6,4,1,1,2,1,3,,,,10,,,1,,2,4,954,1,10,9540,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615316,2529633,1,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1328866,2531173,2,36,1,2,2,1,2,1,3,,,,5,8,1,1,,2,1,320,1,12,3840,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2617190,2533139,1,12,3,1,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2616693,2536261,1,1,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1489211,2536529,1,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1468622,2541119,2,36,1,1,1,1,2,1,3,,,,13,,,2,2,,,0,1,7,4200,250,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1449822,2545479,1,5,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,1440009,2546436,2,2,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,300,,55033726977374,563310487945289
3122306,2,3,2615870,2546733,1,13,3,1,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615997,2547518,2,52,1,1,2,1,2,2,4,,,,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1516264,2549678,1,54,1,1,1,1,2,1,3,,,,13,,,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,2615255,2550144,2,62,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1434737,2550147,2,14,3,1,1,1,2,1,1,1,5,9,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615050,2551639,1,41,2,1,2,1,2,1,3,,,,8,3,1,1,,2,4,1656,1,4,6624,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1454871,2552629,1,61,6,4,2,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,1092,0,0,55033726977374,563310487945289
3122306,2,3,1457870,2553080,1,41,1,1,1,1,2,1,3,,,,8,3,1,2,2,,,0,1,12,16940,0,0,0,0,970,55033726977374,563310487945289
3122306,2,3,2615939,2553586,1,38,2,1,1,1,2,1,3,,,,5,5,2,2,2,,,0,1,7,6804,0,0,937,0,0,55033726977374,563310487945289
3122306,2,3,2616897,2553657,2,43,1,1,2,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616612,2555145,2,76,1,1,1,1,2,2,4,,,,,,,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,2617136,2555264,2,36,1,4,1,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,200,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1540878,2557707,2,23,3,1,1,1,2,1,3,,,,5,7,2,1,,2,1,440,1,12,5280,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615861,2558259,2,5,3,1,2,1,2,2,1,1,5,2,,,,,,,,,,,,,0,,100,,55033726977374,563310487945289
3122306,2,3,2616915,2558639,2,74,1,1,2,1,2,1,3,,,,4,1,2,2,2,,,0,2,,,0,954,0,0,0,55033726977374,563310487945289
3122306,2,3,1544101,2558914,1,40,2,4,2,1,1,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615618,2561954,1,7,3,1,1,1,1,2,1,1,5,3,,,,,,,,,,,,,954,,0,,55033726977374,563310487945289
3122306,2,3,1541066,2562006,2,3,3,4,1,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2617002,2562306,2,71,2,1,2,1,2,2,4,,,,,,,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616060,2564211,2,53,1,1,2,1,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2615915,2564351,1,1,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,55033726977374,563310487945289
3122306,2,3,2615529,2565157,2,1,3,1,1,1,2,1,1,1,1,,,,,,,,,,,,,,0,,787,,55033726977374,563310487945289
3122306,2,3,2615036,2565818,2,37,1,1,2,2,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,1444110,2568655,1,19,1,4,2,1,2,1,3,,,,8,2,2,2,2,,,0,1,1,970,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616922,2569719,1,35,3,1,1,1,2,1,3,,,,8,3,1,1,,2,1,420,1,12,5040,0,0,0,0,0,55033726977374,563310487945289
3122306,2,3,2616452,2571709,2,62,1,1,2,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,937,0,0,0,55033726977374,563310487945289
3122306,2,3,2615796,2573784,2,33,1,1,2,1,2,1,3,,,,8,3,1,1,,2,1,300,1,12,3600,0,0,0,200,0,55033726977374,563310487945289
3122306,2,3,2615906,2574114,2,34,1,2,2,1,2,1,3,,,,8,3,2,2,2,,,0,2,,,0,0,0,0,0,55033726977374,563310487945289
